FRTIPCOFCERT0xTYA-COTYA^TYA-Transfiya~->~Servicio~ACH	10.139.2.77	20300
FRTIPCOFCERT0xTYA-RMTYA^TYA-Transfiya~->~Servicio~ACH	10.139.2.77	20410
