FRTIPCLFCERT0xATM-AT501^ATM-Red~de~Cajeros~Propios	10.139.2.52	17501
FRTIPCLFCERT0xATM-AT502^ATM-Red~de~Cajeros~Propios	10.139.2.52	17502
FRTIPCLFCERT0xATM-AT503^ATM-Red~de~Cajeros~Propios	10.139.2.52	17503
FRTIPCLFCERT0xATM-AT504^ATM-Red~de~Cajeros~Propios	10.139.2.52	17504
FRTIPCLFCERT0xATM-AT505^ATM-Red~de~Cajeros~Propios	10.139.2.52	17505
FRTIPCLFCERT0xATM-AT506^ATM-Red~de~Cajeros~Propios	10.139.2.52	17506
FRTIPCLFCERT0xATM-AT507^ATM-Red~de~Cajeros~Propios	10.139.2.52	17507
FRTIPCLFCERT0xATM-AT508^ATM-Red~de~Cajeros~Propios	10.139.2.52	17508
FRTIPCLFCERT0xATM-AT509^ATM-Red~de~Cajeros~Propios	10.139.2.52	17509
FRTIPCLFCERT0xATM-AT510^ATM-Red~de~Cajeros~Propios	10.139.2.52	17510
FRTIPCLFCERT0xATM-AT511^ATM-Red~de~Cajeros~Propios	10.139.2.52	17511
FRTIPCLFCERT0xATM-AT512^ATM-Red~de~Cajeros~Propios	10.139.2.52	17512
FRTIPCLFCERT0xATM-AT513^ATM-Red~de~Cajeros~Propios	10.139.2.52	17513
FRTIPCLFCERT0xATM-AT514^ATM-Red~de~Cajeros~Propios	10.139.2.52	17514
FRTIPCLFCERT0xATM-AT515^ATM-Red~de~Cajeros~Propios	10.139.2.52	17515
FRTIPCLFCERT0xATM-AT516^ATM-Red~de~Cajeros~Propios	10.139.2.52	17516
FRTIPCLFCERT0xATM-AT517^ATM-Red~de~Cajeros~Propios	10.139.2.52	17517
FRTIPCLFCERT0xATM-AT518^ATM-Red~de~Cajeros~Propios	10.139.2.52	17518
FRTIPCLFCERT0xATM-AT519^ATM-Red~de~Cajeros~Propios	10.139.2.52	17519
FRTIPCLFCERT0xATM-AT520^ATM-Red~de~Cajeros~Propios	10.139.2.52	17520
FRTIPCLFCERT0xATM-AT521^ATM-Red~de~Cajeros~Propios	10.139.2.52	17521
FRTIPCLFCERT0xATM-AT522^ATM-Red~de~Cajeros~Propios	10.139.2.52	17522
FRTIPCLFCERT0xATM-AT523^ATM-Red~de~Cajeros~Propios	10.139.2.52	17523
FRTIPCLFCERT0xATM-AT524^ATM-Red~de~Cajeros~Propios	10.139.2.52	17524
FRTIPCLFCERT0xATM-AT525^ATM-Red~de~Cajeros~Propios	10.139.2.52	17525
FRTIPCLFCERT0xATM-AT526^ATM-Red~de~Cajeros~Propios	10.139.2.52	17526
FRTIPCLFCERT0xATM-AT527^ATM-Red~de~Cajeros~Propios	10.139.2.52	17527
FRTIPCLFCERT0xATM-AT528^ATM-Red~de~Cajeros~Propios	10.139.2.52	17528
FRTIPCLFCERT0xATM-AT529^ATM-Red~de~Cajeros~Propios	10.139.2.52	17529
FRTIPCLFCERT0xATM-AT530^ATM-Red~de~Cajeros~Propios	10.139.2.52	17530
FRTIPCLFCERT0xATM-AT900^ATM-Red~de~Cajeros~Propios	10.139.2.52	17900
FRTIPCLFCERT0xATM-AT901^ATM-Red~de~Cajeros~Propios	10.139.2.52	17901
FRTIPCLFCERT0xATM-AT902^ATM-Red~de~Cajeros~Propios	10.139.2.52	17902
FRTIPCLFCERT0xATM-AT903^ATM-Red~de~Cajeros~Propios	10.139.2.52	17903
FRTIPCLFCERT0xATM-AT904^ATM-Red~de~Cajeros~Propios	10.139.2.52	17904
FRTIPCLFCERT0xATM-AT905^ATM-Red~de~Cajeros~Propios	10.139.2.52	17905
FRTIPCLFCERT0xATM-AT906^ATM-Red~de~Cajeros~Propios	10.139.2.52	17906
FRTIPCLFCERT0xATM-AT907^ATM-Red~de~Cajeros~Propios	10.139.2.52	17907
FRTIPCLFCERT0xATM-AT908^ATM-Red~de~Cajeros~Propios	10.139.2.52	17908
FRTIPCLFCERT0xATM-AT909^ATM-Red~de~Cajeros~Propios	10.139.2.52	17909
FRTIPCLFCERT0xATM-AT910^ATM-Red~de~Cajeros~Propios	10.139.2.52	17910
