FRTIPCLFCERT0xBES-FRTBES^BES-BFCL~-~Banco~Estado~Emisor	10.139.2.56	20020
FRTIPCLFCERT0xBES-FRTBES2^BES-BFCL~-~Banco~Estado~Emisor	10.139.2.56	20021
