FRTIPCLFCERT0xBCH-FRTBCH1^BCH-BFCL~-~Banco~Estado	10.139.2.53	20010
FRTIPCLFCERT0xBCH-FRTBCH2^BCH-BFCL~-~Banco~Estado	10.139.2.53	20011
