CBA-SOC4510-Conexión~Credibanco~Visa~rol~adqu.~dest.	10.123.96.18	4510
CBA-SOC5510-Conexión~Credibanco~Visa~rol~adqu.~dest.	10.123.96.18	5510
FC2-FCCCLOUD0-CORP~-~FlexCube~ISO~Corporativo	10.245.229.11	9001
GNG-GNGCOL-Autorizador~Gogonogo	10.140.56.66	4934
GNG-TSMX002-Autorizador~Gogonogo	10.140.56.66	4934
NRT-NRTCOL-Near~Real~Time~Fraude	10.140.0.215	32003
PYT-PYTCOL-CORP~-~Autorizador~Paytrue	10.242.26.41	6021
RAD-RADSKT-Conexión~Redeban~Rol~Adquiriente.~Destin	10.123.96.10	2060
SAT-SATCOL-Autorizador~Sistemas~Admin~de~Tarjetas	10.140.40.91	5255
051-Abono~Cuenta~Puente~Refinanci.	https://banco-co-fcc-qa-priv.fif.tech/FCUBSRTService/FCUBSRTService?wsdl
052-Alta~de~Compra~en~Cuotas	https://satint.bancofalabella.com.co/axis2/services/SAT_OPALACCWS?wsdl
053-Servicio~de~Devolucion~Operaci	https://satint.bancofalabella.com.co/axis2/services/SAT_FLALDEVWS?wsdl
066-Servicio~Consumo~APIGee	https://integracion-bfco-qa.fif.tech/oauth/cc/token
073-Reversa~Abono~Cta~Puente~Refi.	https://banco-co-fcc-qa-priv.fif.tech/FCUBSRTService/FCUBSRTService?wsdl
074-Notifica~bloqueo~a~FLX.	http://10.217.121.185:7003/FCUBSCoreService/FCUBSCoreService?wsdl
075-SFC~anulación~Parcial	https://98.200.10.131/axis2SFCColombia/services/SFC_P7FA2800WS.SFC_P7FA2800WSHttpsSoap11Endpoint/
079-ABR~Risk~Assessment	https://integracion-bfco-qa.fif.tech/fraud-and-aml-risks/v1/customer/transaction-risk-assessment
081-FLX~-~CHQG~Web	https://banco-co-fcc-qa-priv.fif.tech/FCUBSDDService/FCUBSDDService?wsdl
082-FLX~DAP~Anulación~CloseTDAcc	https://banco-co-fcc-qa-priv.fif.tech/FCUBSTDService/FCUBSTDService?wsdl
105-SFC~Anulación~de~Anula.Parcial	https://98.200.10.131/axis2SFCColombia/services/SFC_P7FA2801WS.SFC_P7FA2801WSHttpsSoap11Endpoint/
113-IBN:~Transf.~otro~banco~COL	https://mdwbfcouat.falabella.cl/banco/producer/OMN/Banking/TransferenciasTerceros/v1.0/OMNBankingTransferenciasTercerosPortIMPL
114-IBN:~Reversa~transf.otro~banco	https://mdwbfcouat.falabella.cl/banco/producer/OMN/Banking/TransferenciasTercerosReversar/v1.0/OMNBankingTransferenciasTercerosReversarPortIMPL
