SWTWSCLFDESA01ABR-079-01^ABR~-~CORP~-~ABR~Risk~Assessment	https://integracion-bfcl-qa.fif.tech/fraud-and-aml-risks/v1/customer/transaction-risk-assessment
SWTIPCLFDESA01AES-01^AES-API~AES~Cipher	http://fdesa01.falabella.com:4000/api/cipher
SWTIPCLFDESA01CCO-01^CCO~-~BFCL-CCA~Originadora~IFO	172.20.200.71	27051
SWTIPCLFDESA01CCO-02^CCO~-~BFCL-CCA~Originadora~IFO	172.20.200.71	28051
SWTIPCLFDESA01CCO-03^CCO~-~BFCL-CCA~Originadora~IFO	172.20.200.71	29051
SWTWSCLFDESA01COM-012-01^COM~-~Web~Service~Conexión~Comisiones	http://manasquan.falabella.cl:7003/WSComOnlineCMR/endpoints/EventDetailsService.wsdl
SWTWSCLFDESA01CWS-092-01^CWS~-~Sat~Webservice~Alta~Compra~Backoffice	https://axissatqa1.bancofalabella.cl/axis2/services/SAT_OPALOPCWS?wsdl
SWTWSCLFDESA01CWS-010-01^CWS~-~Sat~Webservice~Anulacion~de~Pago~con~Ref.	https://axissatqa1.bancofalabella.cl/axis2/services/SAT_FLPANPGWS?wsdl
SWTWSCLFDESA01CWS-029-01^CWS~-~Sat~Webservice~Anulacion~de~Pago~sin~Ref.	https://axissatqa1.bancofalabella.cl/axis2/services/SAT_FLANPAGWS?wsdl
SWTWSCLFDESA01CWS-065-01^CWS~-~Sat~Webservice~Anulación~Pago~con~SAV	https://axissatqa1.bancofalabella.cl/axis2/services/SAT_FLANSAVWS?wsdl
SWTWSCLFDESA01CWS-033-01^CWS~-~Sat~Webservice~Backoffice	https://axissatqa1.bancofalabella.cl/axis2/services/SAT_OPALIMEWS.SAT_OPALIMEWSHttpSoap12Endpoint/
SWTWSCLFDESA01CWS-011-01^CWS~-~Sat~Webservice~Consulta~de~Saldo	https://axissatqa1.bancofalabella.cl/axis2/services/SAT_FLCLDISWS?wsdl
SWTWSCLFDESA01CWS-031-01^CWS~-~Sat~Webservice~Consulta~P.~Diferido~Cuotas	https://axissatqa1.bancofalabella.cl/axis2/services/SAT_FLSIMULWS?wsdl
