SWTWSPEFCERT02PMS-070-01^PMS-~Core~Pismo~Payments~Interoperability	https://payments-wallet-qa-priv.fpayapp.com/api-interoperability/v1/funds-in
SWTWSPEFCERT02PMS-070-02^PMS-~Core~Pismo~Payments~Interoperability~reverse	https://payments-wallet-qa-priv.fpayapp.com/api-interoperability/v1/funds-in/reverse
SWTIPPEFCERT02FC2-01^FC2-FC2PER-FP~-~FlexCube~ISO~Pasivos~Corporativo	10.217.41.56	9000
SWTIPPEFCERT02GNG-01^GNG-GENPE04-FP~-~Autorizador~Gogonogo~Corporativo	10.217.122.62	5002
SWTIPPEFCERT02GNG-02^GNG-GEPEN05-FP~-~Autorizador~Gogonogo~Corporativo	10.217.122.62	5003
SWTIPPEFCERT02NRT-01^NRT-NRTPER-FP~-~Near~Real~Time~Fraude~Corporativo	10.139.8.138	32002
SWTIPPEFCERT02PYT-01^PYT-PYTPER-FP~-~Autorizador~Paytrue~Corporativo	10.245.132.35	6011
SWTWSPEFCERT02P22-P22-01^P22-Bloqueo~de~tarjeta~SAT~Perú.	http://10.140.40.90:7013/axis2/services/SAT_TIMOBLOWS?wsdl
SWTWSPEFCERT02P74-P74-01^P74-Notifica~bloqueo~a~FLX~Perú.	http://10.139.1.81:7003/FCUBSCoreService/FCUBSCoreService?wsdl
SWTIPPEFCERT02SAT-01^SAT-SATPER2-FP~-~Autorizador~Crédito~Corporativo	10.140.40.95	5247
SWTIPPEFCERT02UBS-01^UBS-LNKUBS-Unibanca~PSP~Perú	172.24.9.102	20163
SWTWSPEFCERT02V01-V01-01^V01-Prueba~para~VROL	https://certservicesgateway.visaonline.com
SWTWSPEFCERT02V02-V02-01^V02-VROL~Transaction~Inquiry	https://mutualcertservicesgateway.visa.com/rsrv_rolti-mte2/api/submitTranInquiry
SWTWSPEFCERT02V03-V03-01^V03-VROL~InitiateDispute	https://mutualcertservicesgateway.visa.com/websrv_rolti/mte2/RTSIService
SWTWSPEFCERT02WV2-WV2-01^WV2-Liquidación~DAP~-~FLX	http://10.139.1.200:7003/FCUBSTDService/FCUBSTDService?wsdl
SWTWSPEFCERT02001-001-01^001-Mensaje~de~Control~Flex	https://10.217.41.3/FCUBSCLService/FCUBSCLService?WSDL
SWTWSPEFCERT02002-002-01^002-FLX~Pago~Flexcube	https://10.217.41.3/FCUBSCLService/FCUBSCLService?WSDL
SWTWSPEFCERT02003-003-01^003-FLX~Anulación~Pago	https://10.217.41.3/FCUBSCLService/FCUBSCLService?WSDL
SWTWSPEFCERT02004-004-01^004-FLX~Abono~Pago	https://10.217.41.3:443/FCUBSCLService/FCUBSCLService?wsdl
SWTWSPEFCERT02005-005-01^005-WebService~SatWeb~Pag.~Unif.	http://10.140.40.98:7003/axis2/services/SAT_FLALPAGWS?wsdl
SWTWSPEFCERT02008-008-01^008-WebService~Sat~Pag.	http://10.140.40.94:7003/axis2/services/SAT_FLALPAGWS?wsdl
SWTWSPEFCERT02009-009-01^009-Web~Service~Mensaje~de~Control	http://10.140.40.98:7003//axis2/services/SAT_FLCOECTWS?wsdl
SWTWSPEFCERT02010-010-01^010-Anulacion~de~pago~SAT~WV	http://10.140.40.94:7003/axis2/services/SAT_FLPANPGWS?wsdl
SWTWSPEFCERT02011-011-01^011-Consulta~Saldo~CWS	http://10.140.40.94:7003/axis2/services/SAT_FLCLDISWS?wsdl
SWTWSPEFCERT02012-012-01^012-Web~Service~Comisiones	https://comisionesqa.bancofalabella.pe/WSComOnline/endpoints
SWTWSPEFCERT02013-013-01^013-Canje~de~Puntos~SFC	https://98.200.10.131/axis2SFCPeru/services/SFC_P7555100WS.SFC_P7555100WSHttpSoap11Endpoint/
