SWTIPCOFDESA01SAT-01^SAT~-~Autorizador~Sistemas~Admin~de~Tarjetas	10.140.40.91	5255
SWTIPCOFDESA01RAD-01^RAD~-~Conexión~Redeban~Rol~Adquiriente.~Destin	10.123.96.10	2060
SWTIPCOFDESA01PYT-01^PYT~-~CORP~-~Autorizador~Paytrue	10.242.26.41	6021
SWTIPCOFDESA01IBN-01^IBN-Ibanking-~Directa~TEST	10.140.57.93	443
SWTIPCOFDESA01IBN-02^IBN-Ibanking-~Directa~UAT	10.140.56.100	443
SWTIPCOFDESA01IBN-03^IBN-Ibanking-~Reversa~TEST	10.140.57.93	443
SWTIPCOFDESA01IBN-04^IBN-Ibanking-~Reversa~UAT	10.140.56.100	443
SWTIPCOFDESA01GNG-01^GNG~-~Autorizador~Gogonogo	10.140.56.66	4934
SWTIPCOFDESA01FLX-01^FLX~Cloud~IP~f5	10.245.229.11	443
SWTIPCOFDESA01FC2-01^FC2~-~CORP~-~FlexCube~ISO~Corporativo~IP~f5~OCI~CLOUD~FCC	10.245.229.11	9001
SWTIPCOFDESA01FC2-02^FC2~-~CORP~-~FlexCube~ISO~Corporativo	10.139.1.71	9001
SWTIPCOFDESA01CBA-01^CBA~-~Conexión~Credibanco~Visa~rol~adqu.~dest.	10.123.96.18	5510
SWTIPCOFDESA01CBA-02^CBA~-~Conexión~Credibanco~Visa~rol~adqu.~dest.	10.123.96.18	4510
SWTWSCOFDESA01FLX-082-01^FLX~-~Flex~WebService~Anulación~CDAT	http://10.139.1.81:7003/FCUBSRTService/FCUBSRTService?wsdl
SWTWSCOFDESA01ABR-079-01^ABR~-~Risk~Assesment~BFCO	https://integracion-bfco-qa.fif.tech/fraud-and-aml-risks/v1/customer/transaction-risk-assessment
SWTWSCOFDESA01RST-074-01^RST~-~Replica~bloqueo~FLX	http://10.139.1.81:7003/FCUBSCoreService/FCUBSCoreService?wsdl
SWTWSCOFDESA01RST-074-02^RST~-~Replica~bloqueo~FLX~OCI	http://10.217.121.185:7003/FCUBSCoreService/FCUBSCoreService?wsdl
SWTWSCOFDESA01RST-074-03^RST~-~Replica~bloqueo~FLX~OCI~Ip~F5	http://10.245.229.11:7003/FCUBSCoreService/FCUBSCoreService?wsdl
SWTWSCOFDESA01FLX-073-01^FLX~-~Flex~WebService~Renegociados~reversa~abono~cta~pte	http://10.139.1.81:7003/FCUBSRTService/FCUBSRTService?wsdl
SWTWSCOFDESA01CWS-053-01^CWS~-~Web~Service~SAT~Devolución	http://10.140.40.90:7014/axis2/services/SAT_FLALDEVWS
SWTWSCOFDESA01CWS-052-01^CWS~-~Web~Service~SAT	http://10.140.40.90:7014/axis2/services/SAT_OPALACCWS
SWTWSCOFDESA01FLX-051-01^FLX~-~Flex~WebService~Renegociados~abono~cuenta~puente	http://10.139.1.81:7003/FCUBSRTService/FCUBSRTService?wsdl
SWTWSCOFDESA01FLX-047-01^FLX~-~Flex~WebService~Liquidación~CDAT	http://10.139.1.81:7003/FCUBSTDService/FCUBSTDService?wsdl
SWTWSCOFDESA01FLX-046-01^FLX~-~Flex~WebService~Creación~CDAT	http://10.139.1.81:7003/FCUBSTDService/FCUBSTDService?wsdl
SWTWSCOFDESA01FLX-044-01^FLX~-~Flex~WebService~Renegociados	http://10.139.1.81:7003/BCO_CORP_FCC_RefinanciamientoAPP_v1.0/fccRefinanciemientoPt
SWTWSCOFDESA01CWS-043-01^CWS~-~EJB~SAT~Renegociados	https://ejbsatint.bancofalabella.com.co/BCO_CORP_SAT_RefinanciamientoAPP_v1.0/satRefinanciemientoPt
SWTWSCOFDESA01CWS-033-01^CWS~-~Web~Service~SAT	http://10.140.40.90:7014/axis2/services/SAT_OPALIMEWS
SWTWSCOFDESA01CWS-029-01^CWS~-~Web~Service~SAT~Anulación~Pago~EE.CC.~sin~Ref.	http://10.140.40.90:7014/axis2/services/SAT_FLANPAGWS?wsdl
SWTIPCOFDESA01CWS-01^CWS	satint.bancofalabella.com.co	443
SWTWSCOFDESA01TAS-028-01^TAS~-~Web~Service~Motor~de~tasas.	https://banco-co-motor-tasas-qa.fif.tech/InPricingOnlineWS/InPricing_olService?WSDL
SWTWSCOFDESA01SBG-027-01^SBG~-~Autorizador~WS~SobreGiro	https://integracion-bfco-qa.fif.tech/credit-risks/v1/credit-cards/overdraft
SWTWSCOFDESA01RST-022-01^RST~-~Replica~bloqueo~SAT	https://satint.bancofalabella.com.co/axis2/services/SAT_TIMOBLOWS?wsdl
SWTWSCOFDESA01SVU-021-01^SVU~-~Service~Verification~User	http://middlewareuat.falabella.cl/bco/co/12c/bus/CORP/cliente/v2_0/identidadValidar
SWTWSCOFDESA01FLX-020-01^FLX~-~Flex~WebService~Consulta~Fecha~Pago	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFDESA01FLX-018-01^FLX~-~Flex~WebService~Alta~Crédito~Consumo	http://middlewareuat.falabella.cl/bco/co/12c/bus/BCO/CO/CreditoConsumo/v1_1/creditoConsumoTransaccionesSwitchCrear
SWTWSCOFDESA01FLX-017-01^FLX~-~Flex~WebService~Pago~Reducción~Plazo	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFDESA01FLX-016-01^FLX~-~Flex~WebService~Pago~Reducción~Cuota	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFDESA01FLX-015-01^FLX~-~Flex~WebService~Pago~Total	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFDESA01SFC-014-01^SFC~-~Sistema~Fidelizacion~Clientes~Anulación	https://98.200.10.131/axis2SFCColombia/services/SFC_P7555100WS.SFC_P7555100WSHttpSoap12Endpoint/ 
SWTWSCOFDESA01SFC-013-01^SFC~-~Sistema~Fidelizacion~Clientes~Canje~Puntos	https://98.200.10.131/axis2SFCColombia/services/SFC_P7555100WS.SFC_P7555100WSHttpSoap12Endpoint/ 
SWTWSCOFDESA01COM-012-01^COM~-~Web~Service~Conexión~Comisiones	http://10.140.40.73:7005/WSComOnline/endpoints
SWTWSCOFDESA01CWS-011-01^CWS~-~Web~Service~SAT~Consulta~Saldo~y~Pago~Min.	http://10.140.40.90:7014/axis2/services/SAT_FLCLDISWS
SWTWSCOFDESA01CWS-010-01^CWS~-~Web~Service~SAT~Anulación~Pago~EE.CC.	http://10.140.40.90:7014/axis2/services/SAT_OPANPAGWS
SWTWSCOFDESA01CWS-008-01^CWS~-~Web~Service~SAT~Pago~EE.CC.	http://10.140.40.90:7014/axis2/services/SAT_FLALPAGWS
SWTWSCOFDESA01FLX-004-01^FLX~-~Flex~WebService~Pago~AbonoFacturado	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFDESA01FLX-003-01^FLX~-~Flex~WebService~Anulación~Pago	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFDESA01FLX-002-01^FLX~-~Flex~WebService~Pago~Castigada	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFDESA01API-066-01^APIGee	https://integracion-bfco-qa.fif.tech/oauth/cc/token
SWTIPCOFDESA01NRT-01^NRT~-~Near~Real~Time~Fraude	10.139.12.136	32003
