SWTWSCOFCERT02SFC-014-01^SFC~-~Sistema~Fidelizacion~Clientes~Anulación	https://98.200.10.131/axis2SFCColombia/services/SFC_P7555100WS.SFC_P7555100WSHttpSoap12Endpoint/ 
SWTWSCOFCERT02SFC-013-01^SFC~-~Sistema~Fidelizacion~Clientes~Canje~Puntos	https://98.200.10.131/axis2SFCColombia/services/SFC_P7555100WS.SFC_P7555100WSHttpSoap12Endpoint/ 
SWTWSCOFCERT02COM-012-01^COM~-~Web~Service~Conexión~Comisiones	http://10.140.40.73:7005/WSComOnline/endpoints
SWTWSCOFCERT02CWS-011-01^CWS~-~Web~Service~SAT~Consulta~Saldo~y~Pago~Min.	http://10.140.40.90:7014/axis2/services/SAT_FLCLDISWS
SWTWSCOFCERT02CWS-010-01^CWS~-~Web~Service~SAT~Anulación~Pago~EE.CC.	http://10.140.40.90:7014/axis2/services/SAT_OPANPAGWS
SWTWSCOFCERT02CWS-008-01^CWS~-~Web~Service~SAT~Pago~EE.CC.	http://10.140.40.90:7014/axis2/services/SAT_FLALPAGWS
SWTWSCOFCERT02FLX-004-01^FLX~-~Flex~WebService~Pago~AbonoFacturado	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFCERT02FLX-003-01^FLX~-~Flex~WebService~Anulación~Pago	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFCERT02FLX-002-01^FLX~-~Flex~WebService~Pago~Castigada	http://10.139.1.81:7003/FCUBSCLService/FCUBSCLService?wsdl
SWTWSCOFCERT02API-066-01^APIGee	https://integracion-bfco-qa.fif.tech/oauth/cc/token
